StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice,ABC_Class,MovementCategory
23438,GIFT BAG LARGE SPOT ,96,120.0,6,1.25,C,Medium Moving
85166A,WHITE METAL BAROQUE PHOTO FRAME,72,120.0,8,3.125,C,Slow Moving
84509F,NEW ENGLAND PLACEMATS,32,120.0,10,3.75,C,Slow Moving
35911B,PINK/FLOWER RABBIT EGG WARMER ,57,119.7,13,2.1,C,Slow Moving
23463,VINTAGE ZINC WATERING CAN,12,119.4,7,9.95,C,Slow Moving
90151,SILVER/NATURAL SHELL NECKLACE,14,119.0,7,8.5,C,Slow Moving
84656,WHITE ROSE C/COVER,20,119.0,12,5.95,C,Slow Moving
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,61,118.95,6,1.95,C,Slow Moving
23280,FOLDING MIRROR HOT PINK ,156,118.92000000000002,5,0.808,C,Medium Moving
22972,CHILDRENS SPACEBOY MUG,72,118.8,5,1.65,C,Slow Moving
21228,"POCKET MIRROR ""GLAMOROUS""",95,118.75,29,1.25,C,Medium Moving
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,7,118.65,6,16.95,C,Slow Moving
35933,PINK STOCKING CHRISTMAS DECORATION,312,118.56,23,0.38,C,Medium Moving
44242B,PINK FEATHERS CURTAIN,106,117.78,8,1.135,C,Medium Moving
90214C,"LETTER ""C"" BLING KEY RING",114,117.54,35,1.140285714285714,C,Medium Moving
35824C,"HANGING FLOWERS+MIRROR,CLEAR",235,117.05,8,0.935,C,Medium Moving
23244,STORAGE TIN VINTAGE LEAF,60,117.0,7,1.95,C,Slow Moving
22877,NUMBER TILE COTTAGE GARDEN 9,60,117.0,16,1.95,C,Slow Moving
47593A,CAROUSEL PONIES BABY BIB,115,116.87,28,0.962,C,Medium Moving
84858A,NATURAL RIVIERA HANDBAG,52,116.7,7,5.278571428571429,C,Slow Moving
72038P,PRICE'S CANDLE PEACH,1050,116.5,9,0.1522222222222222,C,Medium Moving
16206B,RED PURSE WITH PINK HEART,96,116.4,16,1.23125,C,Medium Moving
90144,SILVER DROP EARRINGS WITH FLOWER,31,116.25,11,3.75,C,Slow Moving
84751B,BLACK MEDIUM GLASS CAKE STAND,38,115.86,19,3.01,C,Slow Moving
90030C,BROWN KUKUI COCONUT SEED NECKLACE,81,115.65,10,1.99,C,Slow Moving
23209,LUNCH BAG VINTAGE DOILEY ,70,115.5,4,1.65,C,Slow Moving
22878,NUMBER TILE COTTAGE GARDEN No,55,115.5,13,2.1,C,Slow Moving
20848,ZINC HEART LATTICE CHARGER SMALL,39,115.05,12,2.9500000000000006,C,Slow Moving
22872,NUMBER TILE COTTAGE GARDEN 4,59,115.05,16,1.95,C,Slow Moving
23185,FRENCH STYLE STORAGE JAR JAM,317,114.85,30,0.3516129032258064,C,Medium Moving
90214S,"LETTER ""S"" BLING KEY RING",111,114.75,35,1.1677142857142857,C,Medium Moving
90065A,WHITE VINTAGE CRYSTAL BRACELET,17,114.75,7,6.75,C,Slow Moving
22885,NUMBER TILE VINTAGE FONT 6 ,85,114.19,16,1.7725,C,Slow Moving
23535,WALL ART BICYCLE SAFTEY ,21,114.15,3,5.75,C,Slow Moving
46776D,WOVEN SUNSET CUSHION COVER ,23,113.85,9,4.95,C,Slow Moving
22877,"NUMBER TILE COTTAGE GARDEN, 9",58,113.1,4,1.95,C,Slow Moving
22874,NUMBER TILE COTTAGE GARDEN 6,58,113.1,15,1.95,C,Slow Moving
85190,PINK FLOWER HANGING HEART ,133,113.05,14,0.85,C,Medium Moving
82607C,GLASS BONBON JAR. SUPERFINES,90,112.5,21,1.25,C,Medium Moving
84462,3 PINK HEN+CHICKS IN BASKET,99,112.35,13,1.2353846153846153,C,Medium Moving
44236,PINK/PURPLE CIRCLE CURTAIN,64,112.32,12,2.868461538461539,C,Slow Moving
90214K,"LETTER ""K"" BLING KEY RING",109,112.25,45,1.186,C,Medium Moving
20896,VINTAGE NOTEBOOK PINK FLOWER,38,112.1,13,2.95,C,Slow Moving
71510,SQUARE METAL CANDLEHOLDER BASE,177,112.05,17,0.7935294117647059,C,Medium Moving
17014A,ORIGAMI VANILLA INCENSE CONES,247,111.81,9,0.7022222222222222,C,Medium Moving
21412,VINTAGE GOLD TINSEL REEL,233,111.3,42,0.5914285714285714,C,Medium Moving
84288B,SET/2 BLUE  NOODLE BASKETS,57,111.15,21,1.95,C,Slow Moving
22873,"NUMBER TILE COTTAGE GARDEN, 5",57,111.15,3,1.95,C,Slow Moving
84493,BLUE/PINK NEST STRIPE BOX,1142,111.12,5,1.5619999999999998,C,Medium Moving
90170,DAISY HAIR BAND,67,110.55,10,1.65,C,Slow Moving
90024D,NEW BAROQUE B'FLY NECKLACE PINK,13,110.5,11,8.5,C,Slow Moving
20693,FLORAL DINOSAUR GREEN,26,110.5,12,4.25,C,Slow Moving
21004,ROSE DU SUD CHILDRENS APRON,26,110.5,15,4.25,C,Slow Moving
23496,PANTRY KITCHEN THERMOMETER ,88,110.0,22,1.25,C,Slow Moving
78026,SEAGRASS S/3 SQU LAUNDRY BOX,11,110.0,1,10.0,C,Slow Moving
84886,BLUE METAL WALL SHELF,11,109.45,8,9.95,C,Slow Moving
23578,SNACK TRAY RED GINGHAM,56,109.2,11,1.95,C,Slow Moving
22875,"NUMBER TILE COTTAGE GARDEN, 7",56,109.2,2,1.95,C,Slow Moving
22876,"NUMBER TILE COTTAGE GARDEN, 8",56,109.2,2,1.95,C,Slow Moving
22870,"NUMBER TILE COTTAGE GARDEN, 2",56,109.2,2,1.95,C,Slow Moving
22871,"NUMBER TILE COTTAGE GARDEN, 3 ",56,109.2,2,1.95,C,Slow Moving
22868,"NUMBER TILE COTTAGE GARDEN, 0 ",56,109.2,2,1.95,C,Slow Moving
22872,"NUMBER TILE COTTAGE GARDEN, 4",56,109.2,2,1.95,C,Slow Moving
22874,"NUMBER TILE COTTAGE GARDEN, 6",56,109.2,2,1.95,C,Slow Moving
72134,COLUMBIAN  CUBE CANDLE ,320,109.16,20,0.6519047619047619,C,Medium Moving
90129D,AMBER GLASS TASSLE BAG CHARM,37,109.15000000000002,12,2.9500000000000006,C,Slow Moving
90129E,PURPLE GLASS TASSLE BAG CHARM,37,109.15,10,2.95,C,Slow Moving
90158,ST TROPEZ NECKLACE,22,108.9,11,4.95,C,Slow Moving
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,22,108.9,7,4.95,C,Slow Moving
90173,PAIR BUTTERFLY HAIR CLIPS,29,108.75,7,3.75,C,Slow Moving
90199B,5 STRAND GLASS NECKLACE AMETHYST,17,107.95,12,6.349999999999999,C,Slow Moving
90214L,"LETTER ""L"" BLING KEY RING",114,107.94,29,1.1837931034482758,C,Medium Moving
23041,PAPER LANTERN 6 POINT SNOW STAR,26,107.9,6,4.15,C,Slow Moving
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,86,107.5,23,1.25,C,Slow Moving
22868,NUMBER TILE COTTAGE GARDEN 0 ,55,107.25,12,1.95,C,Slow Moving
23455,SMALL PARLOUR FRAME,42,106.98000000000002,2,2.6900000000000004,C,Slow Moving
48103,DOORMAT KISS MY.......,22,106.58,2,6.035,C,Slow Moving
22135,MINI LADLE LOVE HEART PINK,242,106.56,45,0.4655555555555555,C,Medium Moving
71495B,CD WALL TIDY RED FLOWERS,288,106.56,12,0.3999999999999999,C,Medium Moving
22881,NUMBER TILE VINTAGE FONT 2,81,106.39,14,1.747142857142857,C,Slow Moving
23477,WOODLAND LARGE BLUE FELT HEART,85,106.25,8,1.25,C,Slow Moving
90194,SILVER LARIAT BLACK STONE EARRINGS,25,106.25,14,4.25,C,Slow Moving
22445,PENCIL CASE GINGHAM FOREST,36,106.20000000000002,4,2.95,C,Slow Moving
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,36,106.20000000000002,13,2.95,C,Slow Moving
90108,BLUE BLOSSOM HAIR CLIP,101,106.05,13,1.05,C,Medium Moving
22875,NUMBER TILE COTTAGE GARDEN 7,54,105.3,16,1.95,C,Slow Moving
22433,WATERING CAN PINK BUNNY,54,105.3,5,1.95,C,Slow Moving
17090D,VANILLA INCENSE 40 CONES IN TIN,88,105.2,28,1.2366666666666668,C,Slow Moving
79144B,PAINTED LIGHTBULB STAR+ MOON,259,105.18,40,0.4163414634146341,C,Medium Moving
16169D,WRAP WINTER FOREST,250,105.0,9,0.42,C,Medium Moving
23574,PACKING CHARGE,14,105.0,14,7.5,C,Slow Moving
84199,GLOW IN DARK DOLPHINS,511,104.79,62,0.209076923076923,C,Medium Moving
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,123,104.55,19,0.85,C,Medium Moving
23151,ZINC SWEETHEART SOAP DISH,59,104.41,19,1.953157894736842,C,Slow Moving
21118,SHOPPING BAG DOORSTOP,69,104.25,7,2.5357142857142856,C,Slow Moving
20698,LITTLE PINK MONSTER SOFT TOY,43,104.25,18,2.5026315789473683,C,Slow Moving
90049,IVORY GOLD METAL BAG CHARM,19,104.07,5,6.954000000000001,C,Slow Moving
90206C,CRYSTAL DIAMANTE STAR BROOCH,21,103.95,11,4.95,C,Slow Moving
84705B,FAIRY CAKES PHOTO FRAME,83,103.75,2,1.25,C,Slow Moving
10138,ASSORTED COLOUR JUMBO PEN,247,103.74,16,0.42,C,Medium Moving
35607A,PINK FLUFFY CHRISTMAS DECORATION,545,103.55,28,0.19,C,Medium Moving
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",13,103.35,4,7.95,C,Slow Moving
84679,CLASSICAL ROSE TABLE LAMP,14,103.3,4,8.95,C,Slow Moving
85185F,LION SOCK PUPPET,35,103.25,17,2.95,C,Slow Moving
84247H,PACK/12 DECOUPAGE CARD,35,103.25,14,2.95,C,Slow Moving
90129F,RED GLASS TASSLE BAG CHARM,35,103.25,14,2.95,C,Slow Moving
90129A,PINK GLASS TASSLE BAG CHARM ,35,103.25,15,2.95,C,Slow Moving
72133,COLUMBIAN CANDLE RECTANGLE,99,102.87,27,1.2200000000000002,C,Medium Moving
35096B,RED VICTORIAN FABRIC HEART BOX,288,102.63,21,0.4138095238095238,C,Medium Moving
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,22,102.3,10,4.65,C,Slow Moving
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,12,102.0,7,8.5,C,Slow Moving
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,77,101.75,8,1.61875,C,Slow Moving
84873A,FUNKY FLOWER PICNIC BAG FOR 4,6,101.7,5,16.95,C,Slow Moving
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",238,101.6,20,0.4609999999999999,C,Medium Moving
90040C,MURANO STYLE GLASS BRACELET GOLD,29,101.5,10,3.5,C,Slow Moving
35910A,MULTICOLOUR EASTER RABBIT ,52,101.4,12,1.95,C,Slow Moving
22871,NUMBER TILE COTTAGE GARDEN 3 ,52,101.4,10,1.95,C,Slow Moving
22876,NUMBER TILE COTTAGE GARDEN 8,52,101.4,11,1.95,C,Slow Moving
84921,CREAM AND PINK FLOWERS PONY ,27,101.25,14,3.75,C,Slow Moving
16248B,BLUE HOLE PUNCH,81,101.25,12,1.25,C,Slow Moving
90060F,FIRE POLISHED GLASS NECKL GREEN,17,101.15,7,5.95,C,Slow Moving
21089,SET/6 GREEN SPRING PAPER CUPS,316,100.98,36,0.3688888888888889,C,Medium Moving
85050,FRENCH ENAMEL SOAP DISH WITH LID,48,100.8,1,2.1,C,Slow Moving
84549,CROCHET WHITE RABBIT KEYRING ,64,100.8,9,1.6277777777777775,C,Slow Moving
72821,CUPID SCENTED CANDLE IN GLASS,61,100.65,14,1.65,C,Slow Moving
22884,NUMBER TILE VINTAGE FONT 5,78,100.54,18,1.7922222222222222,C,Slow Moving
22883,NUMBER TILE VINTAGE FONT 4,78,100.54,11,1.6918181818181817,C,Slow Moving
75172,PAINTED SEA SHELL METAL WINDCHIME,97,100.31,11,2.1354545454545457,C,Medium Moving
90190B,GOLD/AMBER DROP EARRINGS W LEAF,34,100.3,6,2.9500000000000006,C,Slow Moving
72753C,S/3 FLWR FAIRY ROSE CANDLES,42,99.9,5,3.2700000000000005,C,Slow Moving
23466,TUSCAN VILLA DOVECOTE,12,99.0,4,8.25,C,Slow Moving
23465,TUSCAN VILLA FEEDING STATION,12,99.0,7,8.25,C,Slow Moving
22736,"RIBBON REEL, MAKING SNOWMEN ",60,99.0,5,1.65,C,Slow Moving
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,60,99.0,5,1.65,C,Slow Moving
84575A,PINK DOG CANNISTER,24,98.8,13,5.334615384615385,C,Slow Moving
22873,NUMBER TILE COTTAGE GARDEN 5,50,97.5,15,1.95,C,Slow Moving
16161G,WRAP BAD HAIR DAY,975,97.5,33,0.1,C,Medium Moving
20957,PORCELAIN HANGING BELL SMALL,67,97.15,12,1.45,C,Slow Moving
22812,PACK 3 BOXES CHRISTMAS PANETTONE,39,95.67,12,2.495,C,Slow Moving
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,68,95.4,5,2.29,C,Slow Moving
17084J,LOVE POTION MASALA INCENSE,454,95.34,19,0.21,C,Medium Moving
90199A,5 STRAND GLASS NECKLACE BLACK,15,95.25,9,6.35,C,Slow Moving
90199D,5 STRAND GLASS NECKLACE AMBER,15,95.25,9,6.35,C,Slow Moving
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,16,95.2,8,5.95,C,Slow Moving
48103,DOOR MAT KISS MY.......,13,95.15,8,7.305,C,Slow Moving
84967A,PINK KASHMIRI OCCASIONAL TABLE,2,94.95,2,47.475,C,Slow Moving
72606A,BROWN ANTIQUE CUBE CANDLE,226,94.92,18,0.42,C,Medium Moving
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,88,94.8,6,1.6833333333333336,C,Slow Moving
90214E,"LETTER ""E"" BLING KEY RING",95,94.75,33,1.1627272727272726,C,Medium Moving
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,56,94.7,5,2.03,C,Slow Moving
20861,GOLD COSMETIC BAG PINK STAR,45,94.5,15,2.1,C,Slow Moving
21241,GREEN POLKADOT CUP,111,94.35,10,0.85,C,Medium Moving
90137,PINK COMBO MINI CRYSTALS NECKLACE,19,94.05,8,4.95,C,Slow Moving
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,25,93.75,10,3.75,C,Slow Moving
47593A,CAROUSEL DESIGN BABY BIB,75,93.75,14,1.25,C,Slow Moving
90002C,FLOWER BURST SILVER RING MIDN'T BLU,25,93.75,11,3.75,C,Slow Moving
23402,HOME SWEEET HOME 3 PEG HANGER ,25,93.75,4,3.75,C,Slow Moving
22432,WATERING CAN GREEN DINOSAUR,48,93.6,6,1.95,C,Slow Moving
17084A,TRANQUILITY MASALA INCENSE,442,92.82,18,0.21,C,Medium Moving
35610A,PINK CHRISTMAS FLOCK DROPLET ,138,92.82,8,1.0425,C,Medium Moving
22886,NUMBER TILE VINTAGE FONT 7,74,92.74,13,1.7315384615384617,C,Slow Moving
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,244,92.72,20,0.38,C,Medium Moving
47592B,SCOTTIES DESIGN CHILD'S OVERALL,44,92.4,17,2.1,C,Slow Moving
84867A,PINK BABY GIRLS PHOTO ALBUM,15,92.25,3,6.616666666666667,C,Slow Moving
21343,GOLD JEWELERY BOX,20,92.0,3,8.283333333333333,C,Slow Moving
20697,LITTLE GREEN MONSTER SOFT TOY,38,91.5,19,2.5026315789473683,C,Slow Moving
90177D,DROP DIAMANTE EARRINGS PURPLE,31,91.45000000000002,10,2.95,C,Slow Moving
20664,TROPICAL HOLIDAY PURSE ,31,91.45000000000002,16,2.95,C,Slow Moving
23075,DOUBLE CERAMIC PARLOUR HOOK,22,91.3,5,4.15,C,Slow Moving
90040D,MURANO STYLE GLASS BRACELET PINK,26,91.0,10,3.5,C,Slow Moving
22880,NUMBER TILE VINTAGE FONT 1,73,90.79,13,1.7315384615384617,C,Slow Moving
22878,"NUMBER TILE COTTAGE GARDEN, No",43,90.3,3,2.1,C,Slow Moving
90163A,PINK ROSEBUD & PEARL NECKLACE,12,90.0,5,7.5,C,Slow Moving
90150,BLUE SHELL+SILVER NECKLACE,12,90.0,7,7.5,C,Slow Moving
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,24,90.0,9,3.75,C,Slow Moving
90214J,"LETTER ""J"" BLING KEY RING",81,89.73,30,1.218,C,Slow Moving
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,213,89.46000000000001,2,0.42,C,Medium Moving
79191D,RETRO PLASTIC DAISY TRAY,105,89.25,31,0.85,C,Medium Moving
90023,FILIGREE DIAMANTE EARRINGS,21,89.25,11,4.25,C,Slow Moving
84765,SILVER ROCOCO CANDELABRA,7,89.25,4,12.75,C,Slow Moving
90042C,FRESHWATER PEARL BRACELET IVORY,35,89.25,8,2.55,C,Slow Moving
84437A,S/6 PINK EASTER DECS IN BOX,105,89.25,17,0.85,C,Medium Moving
90156,RESIN BRACELET W PASTEL BEADS,18,89.10000000000001,7,4.95,C,Slow Moving
90133,TEAL/FUSCHIA COL BEAD NECKLACE,18,89.1,7,4.95,C,Slow Moving
84388,WISE MAN STAR SHAPE EGG PAN,70,89.03999999999999,22,1.4856521739130435,C,Slow Moving
20660,VIP LUGGAGE TAG ,71,88.75,26,1.25,C,Slow Moving
21337,SILVER WASHBAG,30,88.50000000000001,9,2.95,C,Slow Moving
84984D,ORIENTAL RED C/COVER ,20,88.2,5,4.57,C,Slow Moving
35638A,PINK AND BLACK STRING CURTAIN,39,88.04999999999998,6,3.95,C,Slow Moving
84721,MANHATTAN CANVAS ART PICTURE,20,87.8,2,8.35,C,Slow Moving
90214M,"LETTER ""M"" BLING KEY RING",79,87.23,29,1.216896551724138,C,Slow Moving
35822B,"ACRYLIC BEAD CHAIN, BLUE",229,87.02,1,0.38,C,Medium Moving
90094,NECKLACE+BRACELET SET FRUIT SALAD ,34,86.69999999999999,21,2.55,C,Slow Moving
71406C,BLACK ORANGE SQUEEZER,206,86.52,31,0.42,C,Medium Moving
84424A,FOUR PICTURE WHITE GLASS FRAME,23,86.25,10,3.75,C,Slow Moving
84465,15 PINK FLUFFY CHICKS IN BOX,29,85.55000000000001,20,2.95,C,Slow Moving
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,29,85.55000000000001,10,2.95,C,Slow Moving
90162A,ANT SILVER TURQUOISE BOUDICCA RING,29,85.55000000000001,10,2.95,C,Slow Moving
90164A,PINK ROSEBUD PEARL BRACELET,21,85.35,7,5.121428571428572,C,Slow Moving
22844,"DOG FOOD CONTAINER , VINTAGE",10,85.0,3,8.5,C,Slow Moving
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,10,85.0,8,8.5,C,Slow Moving
22887,NUMBER TILE VINTAGE FONT 8,70,84.94,13,1.7315384615384617,C,Slow Moving
17027A,INCENSE BAZAAR CANNABIS,228,84.84,2,0.355,C,Medium Moving
46775B,BERRIES CHUNKY KNITTED THROW ,5,84.75,4,16.95,C,Slow Moving
46775A,BUBBLE GUM CHUNKY KNITTED THROW ,5,84.75,4,16.95,C,Slow Moving
35271S,GOLD PRINT PAPER BAG,414,84.17999999999999,18,0.2027777777777777,C,Medium Moving
90088,CRYSTAL KEY+LOCK PHONE CHARM,99,84.14999999999999,12,0.85,C,Medium Moving
23456,MEDIUM PARLOUR FRAME ,22,84.1,2,3.95,C,Slow Moving
72783,BLACK SIL'T SQU CANDLE PLATE ,40,84.0,7,2.1,C,Slow Moving
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,14,83.30000000000001,9,5.95,C,Slow Moving
23442,12 HANGING EGGS HAND PAINTED,40,83.2,7,2.08,C,Slow Moving
37342,SPOTTY COFFEE CUP & SAUCER,28,82.60000000000001,6,2.9500000000000006,C,Slow Moving
90039D,FIRE POLISHED GLASS BRACELET GREEN,22,82.5,5,3.75,C,Slow Moving
90069,RUBY GLASS CLUSTER NECKLACE,11,82.5,5,7.5,C,Slow Moving
35838B,S/6 SILVER ORNAMENETAL CANDLE,97,82.45,22,0.85,C,Medium Moving
35913B,WHITE/PINK CHICK EASTER DECORATION,97,82.45,19,0.8499999999999999,C,Medium Moving
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,108,82.44,3,1.2266666666666666,C,Medium Moving
16051,TEATIME PENCIL W STAMP ASST,938,82.2,3,0.3,C,Medium Moving
35609A,PINK FEATHER CHRISTMAS DECORATION,427,82.19,18,0.2488888888888889,C,Medium Moving
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",96,81.6,8,0.85,C,Medium Moving
22579,WOODEN TREE CHRISTMAS SCANDISPOT,96,81.6,3,0.85,C,Medium Moving
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,48,81.12,15,1.69,C,Slow Moving
16011, ANIMAL STICKERS,385,80.85,12,0.21,C,Medium Moving
90121B,VINTAGE ROSE BEAD BRACELET BLUE,19,80.75,9,4.25,C,Slow Moving
90164B,WHITE  ROSEBUD PEARL BRACELET,30,80.7,8,3.3375,C,Slow Moving
22531,MAGIC SLATE CIRCUS PARADE  ,192,80.64,4,0.42,C,Medium Moving
22530,MAGIC SLATE DOLLY GIRL ,192,80.64,4,0.42,C,Medium Moving
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,124,80.60000000000001,1,0.65,C,Medium Moving
90040A,MURANO STYLE GLASS BRACELET RED,23,80.5,10,3.5,C,Slow Moving
90166,PINK & WHITE ROSEBUD RING,19,80.15,11,4.204545454545454,C,Slow Moving
23370,SET 36 COLOUR PENCILS DOILEY,64,80.0,3,1.25,C,Slow Moving
47592A,CAROUSEL CHILDRENS OVERALL,38,79.8,4,2.1,C,Slow Moving
84795E,RIO PINK STRIPE HAMMOCK,10,79.5,5,7.95,C,Slow Moving
22649,STRAWBERRY CAKE TEAPOT,16,79.2,4,4.95,C,Slow Moving
23464,VINTAGE ZINC WATERING CAN SMALL,16,79.2,6,4.95,C,Slow Moving
90115,SUMMER BUTTERFLIES BAG CHARM,31,79.05,11,2.55,C,Slow Moving
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,31,79.05,11,2.55,C,Slow Moving
37471,MULTICOLOUR POLKADOT PLATE,696,78.60000000000001,2,0.475,C,Medium Moving
35931,PINK STAR CHRISTMAS DECORATION,156,78.11999999999999,15,0.4846666666666666,C,Medium Moving
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,71,78.11,9,1.231,C,Slow Moving
35265,COLOURFUL FLOWER FRUIT BOWL,20,78.05,15,3.553333333333333,C,Slow Moving
71495A,CD WALL TIDY BLUE OFFICE,213,77.94000000000001,9,0.3999999999999999,C,Medium Moving
84914A,PINK ROSE PICNIC RUG,3,77.85,2,25.95,C,Slow Moving
23497,CLASSIC CROME BICYCLE BELL ,60,77.4,2,1.35,C,Slow Moving
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,13,77.35000000000001,7,5.95,C,Slow Moving
21450,DISTRESSED CANDLE STICK WHITE,13,77.35,3,5.95,C,Slow Moving
90092,BLUE CRYSTAL BOOT PHONE CHARM,91,77.35,7,0.85,C,Medium Moving
22888,NUMBER TILE VINTAGE FONT 9 ,66,77.14,10,1.666,C,Slow Moving
90183A,AMBER DROP EARRINGS W LONG BEADS,26,76.70000000000002,6,2.9500000000000006,C,Slow Moving
90202D,PINK ENAMEL FLOWER HAIR TIE,26,76.70000000000002,5,2.95,C,Slow Moving
90162D,ANT SILVER PURPLE BOUDICCA RING,26,76.7,11,2.9500000000000006,C,Slow Moving
84923,PINK BUTTERFLY HANDBAG W BOBBLES,9,76.5,5,8.5,C,Slow Moving
90024B,NEW BAROQUE B'FLY NECKLACE RED,9,76.5,6,8.5,C,Slow Moving
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,9,76.5,5,8.5,C,Slow Moving
84617, NEW BAROQUE BLACK BOXES,6,76.5,3,12.75,C,Slow Moving
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",168,75.88,7,1.1171428571428572,C,Medium Moving
23467,VINTAGE ZINC PLANTER  ,23,75.66999999999999,5,3.29,C,Slow Moving
62043B,BLUE CHECK BAG W HANDLE 34X20CM,54,75.16000000000001,10,1.2399999999999998,C,Slow Moving
23061,VINTAGE ENGRAVED HEART,60,75.0,4,1.25,C,Slow Moving
84030C,KNITTED RAINBOW HOT WATER BOTTLE,20,75.0,5,3.75,C,Slow Moving
90176D,DIAMANTE NECKLACE PURPLE,10,75.0,6,7.5,C,Slow Moving
37399,"ASS RETROSPOOF MUGS,SPORTS",143,75.0,6,0.9733333333333332,C,Medium Moving
16161E,WRAP BOUDOIR ,750,75.0,9,0.1,C,Medium Moving
90013B,BLACK VINTAGE EARRINGS,20,75.0,5,3.75,C,Slow Moving
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,5,74.75,4,14.95,C,Slow Moving
23068,ALUMINIUM HEART,30,74.7,6,2.49,C,Slow Moving
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,18,74.7,5,4.15,C,Slow Moving
90116,FRUIT SALAD BAG CHARM,44,74.36,11,1.69,C,Slow Moving
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,59,74.35,19,1.3710526315789473,C,Slow Moving
22068, BLACK PIRATE TREASURE CHEST,45,74.25,13,1.65,C,Slow Moving
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,29,73.94999999999999,17,2.55,C,Slow Moving
35610C,WHITE CHRISTMAS FLOCK DROPLET ,91,73.91,6,1.1116666666666666,C,Medium Moving
90067A,PINK VINTAGE VICTORIAN EARRINGS,25,73.75000000000001,8,2.95,C,Slow Moving
84593,CROCHET ROSE DES CLOTHES HANGER,25,73.75,7,2.95,C,Slow Moving
15030,FAN BLACK FRAME ,254,73.66,26,0.29,C,Medium Moving
79331,PINK FLOCK GLASS CANDLEHOLDER,60,73.60000000000001,9,1.3677777777777775,C,Slow Moving
20622,VIP PASSPORT COVER ,35,73.5,11,2.1,C,Slow Moving
90112,PINK DOLLY HAIR CLIPS,70,73.5,15,1.05,C,Slow Moving
22416,SET OF 36 SPACEBOY PAPER DOILIES,50,72.5,7,1.45,C,Slow Moving
35916C,PINK FELT HANGING HEART W FLOWER,85,72.25,9,0.85,C,Slow Moving
84753A,PINK EAU DE COLOGNE BOTTLE,85,72.25,15,0.85,C,Slow Moving
84454,WOBBLING METAL CHICKEN EASTER,85,72.25,13,0.8499999999999999,C,Slow Moving
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,17,72.25,5,4.25,C,Slow Moving
37471,MULTICOLOUR DOTS PLATE,688,71.80000000000001,2,0.475,C,Medium Moving
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,188,71.44,17,0.38,C,Medium Moving
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,34,71.4,6,2.1,C,Slow Moving
84925C,FAIRY CAKES  WALL THERMOMETER,28,71.39999999999999,10,2.55,C,Slow Moving
37509,NEW ENGLAND MUG W GIFT BOX,28,71.39999999999999,14,2.55,C,Slow Moving
22879,NUMBER TILE VINTAGE FONT 0,63,71.29,9,1.6344444444444444,C,Slow Moving
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,169,70.98,10,0.42,C,Medium Moving
84086B,YELLOW/BLUE RETRO RADIO,24,70.80000000000001,12,2.95,C,Slow Moving
22346,PARTY PIZZA DISH GREEN RETROSPOT,83,70.55,14,0.85,C,Slow Moving
37479P,CUBIC MUG FLOCK PINK ON BROWN,125,70.35,22,0.7656521739130434,C,Medium Moving
90005A,JADE GREEN ENAMEL HAIR COMB,36,70.2,7,1.95,C,Slow Moving
16020C,CLEAR STATIONERY BOX SET ,82,69.69999999999999,24,0.85,C,Slow Moving
